"","year","CO2","CH4","NO2","SGG","location","latitude","longitude","location_name","country","state","count","mean","min","max"
"6882",1944,309.90091,1.08909,0.28779,6.4e-05,"007007",-26.98,116.54,"BOOLARDY","Australia","Western Australia",366,0.234699453551913,0,19.1
"6883",1944,309.90091,1.08909,0.28779,6.4e-05,"010541",-33.86,118.81,"NYERILUP","Australia","Western Australia",366,0.734699453551913,0,30
"6884",1944,309.90091,1.08909,0.28779,6.4e-05,"016039",-30.79,136.89,"PURPLE","Australia","South Australia",366,0.213661202185792,0,29
"6885",1944,309.90091,1.08909,0.28779,6.4e-05,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",366,1.73852459016393,0,23.1
"6886",1944,309.90091,1.08909,0.28779,6.4e-05,"063005",-33.43,149.56,"BATHURST","Australia","New South Wales",366,0.763934426229508,0,18.8
"6887",1944,309.90091,1.08909,0.28779,6.4e-05,"061010",-32.59,151.78,"CLARENCE","Australia","New South Wales",366,1.60382513661202,0,39.9
"6888",1944,309.90091,1.08909,0.28779,6.4e-05,"050031",-32.73,148.19,"PEAK","Australia","New South Wales",366,0.63551912568306,0,25.4
"6889",1944,309.90091,1.08909,0.28779,6.4e-05,"025015",-35.26,140.91,"PINNAROO","Australia","South Australia",361,0.545706371191136,0,14.7
"6890",1944,309.90091,1.08909,0.28779,6.4e-05,"017031",-29.65,138.06,"MARREE","Australia","South Australia",366,0.237978142076503,0,35.8
"6891",1944,309.90091,1.08909,0.28779,6.4e-05,"018049",-34.12,136.16,"NORTH","Australia","South Australia",361,0.755124653739612,0,31.2
"6892",1944,309.90091,1.08909,0.28779,6.4e-05,"012065",-32.2,121.78,"NORSEMAN","Australia","Western Australia",366,0.548907103825137,0,42.2
"6893",1944,309.90091,1.08909,0.28779,6.4e-05,"009503",-33.48,115.73,"BOYANUP","Australia","Western Australia",366,2.38715846994536,0,52.6
"6894",1944,309.90091,1.08909,0.28779,6.4e-05,"024521",-35.12,139.27,"MURRAY","Australia","South Australia",366,0.503825136612022,0,15
"6895",1944,309.90091,1.08909,0.28779,6.4e-05,"031055",-16.47,145.37,"SOUTH","Australia","Queensland",366,6.2707650273224,0,179.6
"6896",1944,309.90091,1.08909,0.28779,6.4e-05,"091044",-40.92,145.14,"IRISHTOWN","Australia","Tasmania",342,3.16432748538012,0,39.6
"6897",1944,309.90091,1.08909,0.28779,6.4e-05,"010537",-34.3,117.57,"CRANBROOK","Australia","Western Australia",366,1.04234972677596,0,24.4
"6898",1944,309.90091,1.08909,0.28779,6.4e-05,"062021",-32.6,149.6,"MUDGEE","Australia","New South Wales",366,1.1551912568306,0,51.8
"6899",1944,309.90091,1.08909,0.28779,6.4e-05,"092037",-40.73,148.12,"SWAN","Australia","Tasmania",366,1.47704918032787,0,34.3
"6900",1944,309.90091,1.08909,0.28779,6.4e-05,"004035",-20.78,117.15,"ROEBOURNE","Australia","Western Australia",366,0.144262295081967,0,23.6
"6901",1944,309.90091,1.08909,0.28779,6.4e-05,"010092",-31.48,118.28,"MERREDIN","Australia","Western Australia",366,0.719125683060109,0,49.3
"6902",1944,309.90091,1.08909,0.28779,6.4e-05,"009520",-34.61,118.75,"CAPE","Australia","Western Australia",366,1.12978142076503,0,24.1
"6903",1944,309.90091,1.08909,0.28779,6.4e-05,"009561",-34.49,117.63,"KENDENUP","Australia","Western Australia",365,1.17698630136986,0,32.5
"6904",1944,309.90091,1.08909,0.28779,6.4e-05,"032032",-18.59,146.25,"MACKNADE","Australia","Queensland",366,4.01393442622951,0,110.5
"6905",1944,309.90091,1.08909,0.28779,6.4e-05,"033035",-19.54,147.41,"KALAMIA","Australia","Queensland",366,2.13989071038251,0,74.4
"6906",1944,309.90091,1.08909,0.28779,6.4e-05,"016032",-32.52,136.49,"NONNING","Australia","South Australia",362,0.548895027624309,0,47.8
"6907",1944,309.90091,1.08909,0.28779,6.4e-05,"075012",-35.42,144.6,"WAKOOL","Australia","New South Wales",366,0.51120218579235,0,27.9
"6908",1944,309.90091,1.08909,0.28779,6.4e-05,"010091",-31.63,117.01,"MECKERING","Australia","Western Australia",366,0.810928961748634,0,32
"6909",1944,309.90091,1.08909,0.28779,6.4e-05,"010505",-33.34,117.03,"ARTHUR","Australia","Western Australia",365,0.873698630136986,0,32
"6910",1944,309.90091,1.08909,0.28779,6.4e-05,"018002",-31.83,132.63,"PENNALUMBA","Australia","South Australia",362,0.447513812154696,0,25.4
"6911",1944,309.90091,1.08909,0.28779,6.4e-05,"055045",-31.18,150.03,"CURLEWIS","Australia","New South Wales",366,0.943989071038251,0,57.2
"6912",1944,309.90091,1.08909,0.28779,6.4e-05,"009594",-34.44,119.36,"PEPPERMINT","Australia","Western Australia",366,1.40191256830601,0,33.3
"6913",1944,309.90091,1.08909,0.28779,6.4e-05,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",366,2.90054644808743,0,31.8
"6914",1944,309.90091,1.08909,0.28779,6.4e-05,"010133",-30.83,117.32,"WALK","Australia","Western Australia",366,0.619125683060109,0,31.2
"6915",1944,309.90091,1.08909,0.28779,6.4e-05,"007095",-28.23,117.65,"YOWERAGABBIE","Australia","Western Australia",366,0.240163934426229,0,13.7
"6916",1944,309.90091,1.08909,0.28779,6.4e-05,"022000",-34.42,137.92,"ARDROSSAN","Australia","South Australia",366,0.756830601092896,0,17.8
"6917",1944,309.90091,1.08909,0.28779,6.4e-05,"010123",-31.99,117.93,"THE","Australia","Western Australia",366,0.633879781420765,0,24.4
"6918",1944,309.90091,1.08909,0.28779,6.4e-05,"044026",-28.07,145.68,"CUNNAMULLA","Australia","Queensland",366,0.388251366120219,0,29.2
"6919",1944,309.90091,1.08909,0.28779,6.4e-05,"045017",-28,143.82,"THARGOMINDAH","Australia","Queensland",366,0.512841530054645,0,23.4
"6920",1944,309.90091,1.08909,0.28779,6.4e-05,"024511",-34.18,139.08,"EUDUNDA","Australia","South Australia",366,0.768032786885246,0,18.3
"6921",1944,309.90091,1.08909,0.28779,6.4e-05,"058063",-28.88,153.05,"CASINO","Australia","New South Wales",366,1.9983606557377,0,65.5
"6922",1944,309.90091,1.08909,0.28779,6.4e-05,"055055",-30.96,150.46,"CARROLL","Australia","New South Wales",366,1.14890710382514,0,40.1
"6923",1945,309.77821,1.09179,0.28781,6.6e-05,"080009",-36.48,143.35,"COONOOER","Australia","Victoria",365,0.914794520547945,0,29.2
"6924",1945,309.77821,1.09179,0.28781,6.6e-05,"019032",-32.74,138.61,"ORROROO","Australia","South Australia",360,0.745277777777778,0,47.2
"6925",1945,309.77821,1.09179,0.28781,6.6e-05,"040013",-25.82,152.62,"COWAL","Australia","Queensland",365,2.39479452054795,0,52.1
"6926",1945,309.77821,1.09179,0.28781,6.6e-05,"095016",-42.34,146.75,"OSTERLEY","Australia","Tasmania",334,1.30838323353293,0,32
"6927",1945,309.77821,1.09179,0.28781,6.6e-05,"010149",-31.34,117.82,"CODG","Australia","Western Australia",365,0.95972602739726,0,20.1
"6928",1945,309.77821,1.09179,0.28781,6.6e-05,"044054",-28.81,147.12,"MULGA","Australia","Queensland",365,0.71041095890411,0,31.2
"6929",1945,309.77821,1.09179,0.28781,6.6e-05,"068034",-35.09,150.8,"POINT","Australia","New South Wales",365,2.74301369863014,0,140.5
"6930",1945,309.77821,1.09179,0.28781,6.6e-05,"041024",-27.21,151.85,"DOCTORS","Australia","Queensland",365,2.34438356164384,0,49.5
"6931",1945,309.77821,1.09179,0.28781,6.6e-05,"040043",-27.03,153.47,"CAPE","Australia","Queensland",365,3.91753424657534,0,67.8
"6932",1945,309.77821,1.09179,0.28781,6.6e-05,"036007",-23.55,145.29,"BARCALDINE","Australia","Queensland",365,1.00657534246575,0,74.9
"6933",1945,309.77821,1.09179,0.28781,6.6e-05,"010039",-31.01,117.2,"DOODARDING","Australia","Western Australia",365,1.08876712328767,0,34.3
"6934",1945,309.77821,1.09179,0.28781,6.6e-05,"077039",-35.5,142.85,"SEA","Australia","Victoria",365,0.766575342465753,0,41.1
"6935",1945,309.77821,1.09179,0.28781,6.6e-05,"009519",-33.54,115.02,"CAPE","Australia","Western Australia",365,2.61287671232877,0,54.6
"6936",1945,309.77821,1.09179,0.28781,6.6e-05,"023721",-35.06,138.56,"HAPPY","Australia","South Australia",365,1.57150684931507,0,45.7
"6937",1945,309.77821,1.09179,0.28781,6.6e-05,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",364,0.948901098901099,0,25.4
"6938",1945,309.77821,1.09179,0.28781,6.6e-05,"040152",-26.24,151.94,"MURGON","Australia","Queensland",365,2.22301369863014,0,64
"6939",1945,309.77821,1.09179,0.28781,6.6e-05,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",365,0.526575342465753,0,23.4
"6940",1945,309.77821,1.09179,0.28781,6.6e-05,"010636",-33.16,117.67,"THE","Australia","Western Australia",337,1.57181008902077,0,57.2
"6941",1945,309.77821,1.09179,0.28781,6.6e-05,"009503",-33.48,115.73,"BOYANUP","Australia","Western Australia",365,3.58493150684932,0,106.7
"6942",1945,309.77821,1.09179,0.28781,6.6e-05,"009591",-34.64,117.38,"PARDELUP","Australia","Western Australia",334,2.99041916167665,0,32.8
"6943",1945,309.77821,1.09179,0.28781,6.6e-05,"077008",-35.93,142.85,"BIRCHIP","Australia","Victoria",365,0.747123287671233,0,34.5
"6944",1945,309.77821,1.09179,0.28781,6.6e-05,"089033",-37.69,142.72,"WICKLIFFE","Australia","Victoria",365,1.28575342465753,0,25.4
"6945",1945,309.77821,1.09179,0.28781,6.6e-05,"014902",-14.46,132.26,"KATHERINE","Australia","Northern Territory",365,2.51835616438356,0,75.7
"6946",1945,309.77821,1.09179,0.28781,6.6e-05,"016009",-31.06,135.87,"COONDAMBO","Australia","South Australia",365,0.580547945205479,0,21.6
"6947",1945,309.77821,1.09179,0.28781,6.6e-05,"099001",-39.48,147.32,"DEAL","Australia","Tasmania",337,1.55192878338279,0,120.4
"6948",1945,309.77821,1.09179,0.28781,6.6e-05,"008066",-30.7,117.06,"KOKARDINE","Australia","Western Australia",365,0.992602739726027,0,25.9
"6949",1945,309.77821,1.09179,0.28781,6.6e-05,"010126",-31.12,117.79,"TRAYNING","Australia","Western Australia",364,0.987912087912088,0,27.4
"6950",1945,309.77821,1.09179,0.28781,6.6e-05,"040082",-27.55,152.34,"UNIVERSITY","Australia","Queensland",365,2.63753424657534,0,57.2
"6951",1945,309.77821,1.09179,0.28781,6.6e-05,"041013",-28.23,152.07,"CANNING","Australia","Queensland",365,1.85808219178082,0,63.2
"6952",1945,309.77821,1.09179,0.28781,6.6e-05,"008106",-29.37,116.4,"PERANGERY","Australia","Western Australia",365,0.888767123287671,0,32.8
"6953",1945,309.77821,1.09179,0.28781,6.6e-05,"018033",-31.97,133.76,"GOODE","Australia","South Australia",361,0.865650969529086,0,41.4
"6954",1945,309.77821,1.09179,0.28781,6.6e-05,"029004",-17.74,139.55,"BURKETOWN","Australia","Queensland",365,1.86958904109589,0,66.8
"6955",1945,309.77821,1.09179,0.28781,6.6e-05,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",365,3.74575342465753,0,113.8
"6956",1945,309.77821,1.09179,0.28781,6.6e-05,"094061",-42.93,147.52,"SANDFORD","Australia","Tasmania",365,1.09643835616438,0,27.7
"6957",1945,309.77821,1.09179,0.28781,6.6e-05,"040094",-27.81,152.67,"HARRISVILLE","Australia","Queensland",365,2.33698630136986,0,76.2
"6958",1945,309.77821,1.09179,0.28781,6.6e-05,"087034",-38.07,144.33,"LOVELY","Australia","Victoria",365,1.3772602739726,0,41.9
"6959",1945,309.77821,1.09179,0.28781,6.6e-05,"080004",-35.98,143.85,"CANARY","Australia","Victoria",365,0.807397260273973,0,29.7
"6960",1945,309.77821,1.09179,0.28781,6.6e-05,"010525",-33.85,117.64,"BROOMEHILL","Australia","Western Australia",365,1.4813698630137,0,77.5
"6961",1945,309.77821,1.09179,0.28781,6.6e-05,"041011",-27.71,151.87,"CAMBOOYA","Australia","Queensland",365,1.94027397260274,0,43.9
"6962",1945,309.77821,1.09179,0.28781,6.6e-05,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",365,1.98657534246575,0,47.2
"6963",1945,309.77821,1.09179,0.28781,6.6e-05,"014042",-12.33,133.06,"OENPELLI","Australia","Northern Territory",365,3.42849315068493,0,56.1
"6964",1945,309.77821,1.09179,0.28781,6.6e-05,"010032",-31,117.39,"COWCOWING","Australia","Western Australia",365,1.01616438356164,0,32
"6965",1945,309.77821,1.09179,0.28781,6.6e-05,"038002",-25.9,139.35,"BIRDSVILLE","Australia","Queensland",365,0.155342465753425,0,14.2
"6966",1945,309.77821,1.09179,0.28781,6.6e-05,"092012",-41.64,147.97,"FINGAL","Australia","Tasmania",365,1.1627397260274,0,35.6
"6967",1945,309.77821,1.09179,0.28781,6.6e-05,"061014",-32.64,151.42,"BRANXTON","Australia","New South Wales",365,2.08986301369863,0,51.3
"6968",1945,309.77821,1.09179,0.28781,6.6e-05,"038024",-25.42,142.66,"WINDORAH","Australia","Queensland",365,0.407397260273973,0,42.4
"6969",1945,309.77821,1.09179,0.28781,6.6e-05,"054004",-29.87,150.57,"BINGARA","Australia","New South Wales",365,1.53479452054795,0,36.8
"6970",1945,309.77821,1.09179,0.28781,6.6e-05,"084030",-37.69,148.46,"ORBOST","Australia","Victoria",365,2.33616438356164,0,67.3
"6971",1945,309.77821,1.09179,0.28781,6.6e-05,"075050",-33.61,146.32,"NARADHAN","Australia","New South Wales",334,0.830239520958084,0,39.6
"6972",1945,309.77821,1.09179,0.28781,6.6e-05,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",365,2.24657534246575,0,49.3
"6973",1945,309.77821,1.09179,0.28781,6.6e-05,"091011",-40.69,144.72,"CAPE","Australia","Tasmania",365,2.56082191780822,0,110.7
"6974",1945,309.77821,1.09179,0.28781,6.6e-05,"070028",-34.74,148.89,"YASS","Australia","New South Wales",365,1.46602739726027,0,35.6
"6975",1945,309.77821,1.09179,0.28781,6.6e-05,"079010",-36.78,142.4,"DRUNG","Australia","Victoria",365,1.05369863013699,0,38.9
"6976",1945,309.77821,1.09179,0.28781,6.6e-05,"009619",-34.15,116.02,"WILGARRUP","Australia","Western Australia",365,3.74931506849315,0,97.5
"6977",1945,309.77821,1.09179,0.28781,6.6e-05,"006055",-27.75,115.83,"WOOLGORONG","Australia","Western Australia",365,0.728493150684931,0,35.1
"6978",1945,309.77821,1.09179,0.28781,6.6e-05,"079036",-36.74,141.94,"NATIMUK","Australia","Victoria",365,1.07068493150685,0,33.3
"6979",1945,309.77821,1.09179,0.28781,6.6e-05,"017024",-30.07,138.27,"FARINA","Australia","South Australia",362,0.44060773480663,0,23.1
"6980",1945,309.77821,1.09179,0.28781,6.6e-05,"077030",-36.01,143.03,"NARRAPORT","Australia","Victoria",365,0.783561643835616,0,37.3
"6981",1945,309.77821,1.09179,0.28781,6.6e-05,"010541",-33.86,118.81,"NYERILUP","Australia","Western Australia",365,1.23808219178082,0,40.4
"6982",1945,309.77821,1.09179,0.28781,6.6e-05,"047053",-34.11,141.91,"WENTWORTH","Australia","New South Wales",365,0.51013698630137,0,16.8
"6983",1945,309.77821,1.09179,0.28781,6.6e-05,"016055",-32.38,135.52,"YARDEA","Australia","South Australia",363,0.850413223140496,0,68.1
"6984",1945,309.77821,1.09179,0.28781,6.6e-05,"039037",-24.79,152.36,"FAIRYMEAD","Australia","Queensland",365,2.03698630136986,0,56.1
"6985",1945,309.77821,1.09179,0.28781,6.6e-05,"008141",-28.38,114.45,"WILLI","Australia","Western Australia",303,1.42112211221122,0,74.9
"6986",1945,309.77821,1.09179,0.28781,6.6e-05,"019001",-33.05,138.43,"APPILA","Australia","South Australia",357,0.961624649859944,0,38.1
"6987",1945,309.77821,1.09179,0.28781,6.6e-05,"018058",-33.21,137.36,"MULLAQUANA","Australia","South Australia",363,0.553994490358127,0,17.5
"6988",1945,309.77821,1.09179,0.28781,6.6e-05,"078043",-36.11,141.42,"YANAC","Australia","Victoria",365,0.85041095890411,0,17.8
"6989",1945,309.77821,1.09179,0.28781,6.6e-05,"087053",-38.12,144.64,"PORTARLINGTON","Australia","Victoria",365,1.38356164383562,0,46.7
"6990",1945,309.77821,1.09179,0.28781,6.6e-05,"010536",-32.33,117.87,"CORRIGIN","Australia","Western Australia",363,1.12066115702479,0,41.1
"6991",1945,309.77821,1.09179,0.28781,6.6e-05,"005008",-21.19,115.98,"MARDIE","Australia","Western Australia",365,1.35753424657534,0,241.3
"6992",1945,309.77821,1.09179,0.28781,6.6e-05,"089005",-37.45,143.36,"BEAUFORT","Australia","Victoria",365,1.43397260273973,0,38.1
"6993",1945,309.77821,1.09179,0.28781,6.6e-05,"009564",-34.94,117.92,"KING","Australia","Western Australia",365,2.98630136986301,0,40.1
"6994",1945,309.77821,1.09179,0.28781,6.6e-05,"012052",-29.69,121.03,"MENZIES","Australia","Western Australia",365,0.321917808219178,0,10.9
"6995",1945,309.77821,1.09179,0.28781,6.6e-05,"010112",-31.19,118.1,"NUNGARIN","Australia","Western Australia",364,0.882692307692308,0,26.9
"6996",1945,309.77821,1.09179,0.28781,6.6e-05,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",365,0.938904109589041,0,29.7
"6997",1945,309.77821,1.09179,0.28781,6.6e-05,"018049",-34.12,136.16,"NORTH","Australia","South Australia",361,1.20083102493075,0,40.6
"6998",1945,309.77821,1.09179,0.28781,6.6e-05,"062026",-32.81,149.98,"RYLSTONE","Australia","New South Wales",365,1.91945205479452,0,50
"6999",1945,309.77821,1.09179,0.28781,6.6e-05,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",365,2.57342465753425,0,271.3
"7000",1945,309.77821,1.09179,0.28781,6.6e-05,"022009",-34.77,137.59,"MINLATON","Australia","South Australia",356,1.11123595505618,0,26.9
"7001",1945,309.77821,1.09179,0.28781,6.6e-05,"018065",-33.87,136.38,"PINESIDE","Australia","South Australia",362,0.874861878453039,0,41.1
"7002",1945,309.77821,1.09179,0.28781,6.6e-05,"084016",-37.57,149.91,"GABO","Australia","Victoria",365,1.83917808219178,0,28.4
"7003",1945,309.77821,1.09179,0.28781,6.6e-05,"010045",-31.01,117.13,"EJANDING","Australia","Western Australia",365,0.98986301369863,0,25.7
"7004",1945,309.77821,1.09179,0.28781,6.6e-05,"004035",-20.78,117.15,"ROEBOURNE","Australia","Western Australia",365,1.50821917808219,0,233.7
"7005",1945,309.77821,1.09179,0.28781,6.6e-05,"069006",-35.72,149.78,"BETTOWYND","Australia","New South Wales",365,2.71123287671233,0,293.4
"7006",1945,309.77821,1.09179,0.28781,6.6e-05,"068016",-34.27,150.81,"CATARACT","Australia","New South Wales",365,3.24219178082192,0,152.9
"7007",1945,309.77821,1.09179,0.28781,6.6e-05,"009561",-34.49,117.63,"KENDENUP","Australia","Western Australia",357,2.15602240896359,0,38.9
"7008",1945,309.77821,1.09179,0.28781,6.6e-05,"025507",-36.1,140.35,"KEITH","Australia","South Australia",365,1.1013698630137,0,36.8
"7009",1945,309.77821,1.09179,0.28781,6.6e-05,"024515",-35.3,139.03,"LANGHORNE","Australia","South Australia",365,1.19808219178082,0,32.8
"7010",1945,309.77821,1.09179,0.28781,6.6e-05,"087043",-37.82,144.15,"MEREDITH","Australia","Victoria",365,1.30246575342466,0,23.6
"7011",1945,309.77821,1.09179,0.28781,6.6e-05,"018001",-33.91,136.57,"ARNO","Australia","South Australia",362,1.01574585635359,0,35.1
"7012",1945,309.77821,1.09179,0.28781,6.6e-05,"094063",-42.79,147.56,"SORELL","Australia","Tasmania",365,1.03452054794521,0,21.3
"7013",1945,309.77821,1.09179,0.28781,6.6e-05,"086131",-37.56,145.13,"YAN","Australia","Victoria",365,1.01835616438356,0,23.6
"7014",1945,309.77821,1.09179,0.28781,6.6e-05,"007057",-28.06,117.84,"MOUNT","Australia","Western Australia",365,0.441917808219178,0,23.6
"7015",1945,309.77821,1.09179,0.28781,6.6e-05,"054003",-30.38,150.61,"BARRABA","Australia","New South Wales",365,1.81506849315068,0,34.8
"7016",1945,309.77821,1.09179,0.28781,6.6e-05,"010505",-33.34,117.03,"ARTHUR","Australia","Western Australia",355,1.78422535211268,0,82.3
"7017",1945,309.77821,1.09179,0.28781,6.6e-05,"024501",-34.1,139.17,"AUSTRALIA","Australia","South Australia",357,0.692436974789916,0,20.3
"7018",1945,309.77821,1.09179,0.28781,6.6e-05,"016022",-32,134.88,"KONDOOLKA","Australia","South Australia",362,0.612430939226519,0,52.8
"7019",1945,309.77821,1.09179,0.28781,6.6e-05,"031055",-16.47,145.37,"SOUTH","Australia","Queensland",365,7.96547945205479,0,408.9
"7020",1945,309.77821,1.09179,0.28781,6.6e-05,"010537",-34.3,117.57,"CRANBROOK","Australia","Western Australia",365,1.6772602739726,0,24.9
"7021",1945,309.77821,1.09179,0.28781,6.6e-05,"016039",-30.79,136.89,"PURPLE","Australia","South Australia",335,0.475522388059701,0,18.8
"7022",1945,309.77821,1.09179,0.28781,6.6e-05,"007007",-26.98,116.54,"BOOLARDY","Australia","Western Australia",365,1.00575342465753,0,121.9
"7023",1945,309.77821,1.09179,0.28781,6.6e-05,"037051",-22.39,143.04,"WINTON","Australia","Queensland",365,0.720821917808219,0,41.4
"7024",1945,309.77821,1.09179,0.28781,6.6e-05,"037043",-21.61,138.31,"URANDANGIE","Australia","Queensland",365,0.802739726027397,0,55.6
"7025",1945,309.77821,1.09179,0.28781,6.6e-05,"042023",-26.66,150.18,"MILES","Australia","Queensland",365,1.84520547945205,0,107.4
"7026",1945,309.77821,1.09179,0.28781,6.6e-05,"078078",-36.37,141.24,"KANIVA","Australia","Victoria",365,1.03698630136986,0,24.9
"7027",1945,309.77821,1.09179,0.28781,6.6e-05,"010037",-31.73,117.76,"CUTTENING","Australia","Western Australia",365,0.916986301369863,0,26.4
